MonDO axiom predicate,predicate label,"MonDO axiom ""some values from"" object",object label,count
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30578,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30605,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30611,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30650,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30664,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30740,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30760,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30778,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30791,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30800,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30802,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30829,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3084,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30858,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30859,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3087,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30881,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30892,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3091,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30935,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30939,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/30972,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3133,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3147,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3153,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3157,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/31648,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/31673,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3169,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3179,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/318,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/31923,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/31928,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/31948,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/321,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3214,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3218,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3219,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3226,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3229,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3239,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/32434,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/32456,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/325,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/32528,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3255,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/327,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/32700,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/33,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3309,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3331,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3354,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3356,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3363,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3373,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/33778,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3386,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/33862,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/34,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/341,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3416,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3420,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/343,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3431,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3434,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3435,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3436,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3437,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3438,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/34383,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3439,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3473,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/35126,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3522,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3527,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3528,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3529,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3535,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3542,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3544,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3579,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/358,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/359,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/360,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3600,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3602,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3604,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3606,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/361,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3619,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/362,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3625,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3663,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3666,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3671,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3672,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3680,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3681,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3686,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3700,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/37276,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3748,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3771,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/379,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3791,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3800,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3801,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3806,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3809,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3815,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3823,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/388,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/391,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/39433,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/395,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3951,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3960,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3964,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3969,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/397,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3974,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/3976,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/399,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4006,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4026,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/403,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4044,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4056,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/406,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4061,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/408,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/409,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4118,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4122,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4135,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4136,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4137,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/414,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4162,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4166,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/417,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4171,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4172,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4173,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4175,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4189,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4195,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4204,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4206,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4218,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4236,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4237,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4238,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4250,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4263,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4268,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4277,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/428,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4281,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4283,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4285,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4296,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4311,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4315,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4318,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4329,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4335,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4341,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4367,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4388,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4415,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4416,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4419,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4421,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4422,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4431,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4439,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/445,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4454,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4458,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/449,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/45,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/450,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/451,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4510,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4512,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/452,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4556,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4570,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4573,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4576,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4593,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/461,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4612,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4620,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4679,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4685,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4689,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4696,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4706,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4707,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4799,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/48,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4806,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4816,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4832,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4839,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4861,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4877,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4892,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4893,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4908,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4912,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/494,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/496,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/497,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4976,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4979,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/4982,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5004,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5005,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5008,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5017,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5037,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5099,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5103,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5144,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5154,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5173,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5181,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5209,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5212,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5213,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5218,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5227,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5246,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/53,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5318,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5320,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5385,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5401,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5461,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5464,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5465,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5468,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/565,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/566,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/583,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/592,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/5948,,1
