"","mid","ml","approxDepth","pathFamily","assertionOrientation","assertedPredicate","versionedIcd","iplstr"
"1056","MONDO:0004660","lung carcinoma in situ",23,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"1057","MONDO:0006277","lung lymphangioleiomyomatosis",29,"mondo->CUI->icd","forward","skos:exactMatch","ICD10CM:J84.81","Lymphangioleiomyomatosis"
"1058","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.12","Malignant neoplasm of upper lobe, left bronchus or lung"
"1059","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.1","Malignant neoplasm of upper lobe, bronchus or lung"
"1060","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.10","Malignant neoplasm of upper lobe, unspecified bronchus or lung"
"1061","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.11","Malignant neoplasm of upper lobe, right bronchus or lung"
"1062","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.2","Malignant neoplasm of middle lobe, bronchus or lung"
"1063","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.32","Malignant neoplasm of lower lobe, left bronchus or lung"
"1064","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.3","Malignant neoplasm of lower lobe, bronchus or lung"
"1065","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.30","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"1066","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.31","Malignant neoplasm of lower lobe, right bronchus or lung"
"1067","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.90","Malignant neoplasm of unspecified part of unspecified bronchus or lung"
"1068","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","reverse","owl:equivalentClass","ICD10CM:C34.02","Malignant neoplasm of left main bronchus"
"1069","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","reverse","owl:equivalentClass","ICD10CM:C34.0","Malignant neoplasm of main bronchus"
"1070","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","reverse","owl:equivalentClass","ICD10CM:C34.00","Malignant neoplasm of unspecified main bronchus"
"1071","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","reverse","owl:equivalentClass","ICD10CM:C34.01","Malignant neoplasm of right main bronchus"
"1072","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"1073","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"1074","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"1075","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"1076","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"1077","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"1078","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"1079","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:197.0","Secondary malignant neoplasm of lung"
"1080","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:176.4","Kaposi's sarcoma, lung"
"1081","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"1082","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"1083","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"1084","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"1085","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"1086","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"1087","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:197.0","Secondary malignant neoplasm of lung"
"1088","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:176.4","Kaposi's sarcoma, lung"
"1089","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"1090","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"1091","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"1092","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:197.0","Secondary malignant neoplasm of lung"
"1093","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:176.4","Kaposi's sarcoma, lung"
"1094","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"1095","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"1096","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"1097","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"1098","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"1099","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"1100","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"1101","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"1102","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"1103","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"1104","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"1105","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"1106","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"1107","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"1108","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"1109","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"1110","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"1111","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"1112","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"1113","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"1114","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"1115","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"1116","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"1117","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"1118","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"1119","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"1120","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"1121","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"1122","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"1123","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"1124","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"1125","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C78.02","Secondary malignant neoplasm of left lung"
"1126","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C78.0","Secondary malignant neoplasm of lung"
"1127","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C78.00","Secondary malignant neoplasm of unspecified lung"
"1128","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C78.01","Secondary malignant neoplasm of right lung"
"1129","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.90","Malignant neoplasm of unspecified part of unspecified bronchus or lung"
"1130","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.8","Malignant neoplasm of overlapping sites of bronchus and lung"
"1131","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.82","Malignant neoplasm of overlapping sites of left bronchus and lung"
"1132","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.80","Malignant neoplasm of overlapping sites of unspecified bronchus and lung"
"1133","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.81","Malignant neoplasm of overlapping sites of right bronchus and lung"
"1134","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C46.5","Kaposi's sarcoma of lung"
"1135","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C46.50","Kaposi's sarcoma of unspecified lung"
"1136","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C46.51","Kaposi's sarcoma of right lung"
"1137","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C46.52","Kaposi's sarcoma of left lung"
"1138","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.2","Malignant neoplasm of middle lobe, bronchus or lung"
"1139","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.32","Malignant neoplasm of lower lobe, left bronchus or lung"
"1140","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.3","Malignant neoplasm of lower lobe, bronchus or lung"
"1141","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.30","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"1142","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.31","Malignant neoplasm of lower lobe, right bronchus or lung"
"1143","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.12","Malignant neoplasm of upper lobe, left bronchus or lung"
"1144","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.1","Malignant neoplasm of upper lobe, bronchus or lung"
"1145","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.10","Malignant neoplasm of upper lobe, unspecified bronchus or lung"
"1146","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.11","Malignant neoplasm of upper lobe, right bronchus or lung"
"1147","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.2","Malignant neoplasm of middle lobe, bronchus or lung"
"1148","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.32","Malignant neoplasm of lower lobe, left bronchus or lung"
"1149","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.3","Malignant neoplasm of lower lobe, bronchus or lung"
"1150","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.30","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"1151","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.31","Malignant neoplasm of lower lobe, right bronchus or lung"
"1152","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.12","Malignant neoplasm of upper lobe, left bronchus or lung"
"1153","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.1","Malignant neoplasm of upper lobe, bronchus or lung"
"1154","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.10","Malignant neoplasm of upper lobe, unspecified bronchus or lung"
"1155","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.11","Malignant neoplasm of upper lobe, right bronchus or lung"
"1156","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C78.02","Secondary malignant neoplasm of left lung"
"1157","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C78.0","Secondary malignant neoplasm of lung"
"1158","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C78.00","Secondary malignant neoplasm of unspecified lung"
"1159","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C78.01","Secondary malignant neoplasm of right lung"
"1160","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.90","Malignant neoplasm of unspecified part of unspecified bronchus or lung"
"1161","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.8","Malignant neoplasm of overlapping sites of bronchus and lung"
"1162","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.82","Malignant neoplasm of overlapping sites of left bronchus and lung"
"1163","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.80","Malignant neoplasm of overlapping sites of unspecified bronchus and lung"
"1164","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.81","Malignant neoplasm of overlapping sites of right bronchus and lung"
"1165","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C46.5","Kaposi's sarcoma of lung"
"1166","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C46.50","Kaposi's sarcoma of unspecified lung"
"1167","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C46.51","Kaposi's sarcoma of right lung"
"1168","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C46.52","Kaposi's sarcoma of left lung"
"1169","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.2","Malignant neoplasm of middle lobe, bronchus or lung"
"1170","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.32","Malignant neoplasm of lower lobe, left bronchus or lung"
"1171","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.3","Malignant neoplasm of lower lobe, bronchus or lung"
"1172","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.30","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"1173","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.31","Malignant neoplasm of lower lobe, right bronchus or lung"
"1174","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.12","Malignant neoplasm of upper lobe, left bronchus or lung"
"1175","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.1","Malignant neoplasm of upper lobe, bronchus or lung"
"1176","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.10","Malignant neoplasm of upper lobe, unspecified bronchus or lung"
"1177","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.11","Malignant neoplasm of upper lobe, right bronchus or lung"
"1178","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C78.02","Secondary malignant neoplasm of left lung"
"1179","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C78.0","Secondary malignant neoplasm of lung"
"1180","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C78.00","Secondary malignant neoplasm of unspecified lung"
"1181","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C78.01","Secondary malignant neoplasm of right lung"
"1182","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.90","Malignant neoplasm of unspecified part of unspecified bronchus or lung"
"1183","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.8","Malignant neoplasm of overlapping sites of bronchus and lung"
"1184","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.82","Malignant neoplasm of overlapping sites of left bronchus and lung"
"1185","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.80","Malignant neoplasm of overlapping sites of unspecified bronchus and lung"
"1186","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.81","Malignant neoplasm of overlapping sites of right bronchus and lung"
"1187","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C46.5","Kaposi's sarcoma of lung"
"1188","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C46.50","Kaposi's sarcoma of unspecified lung"
"1189","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C46.51","Kaposi's sarcoma of right lung"
"1190","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C46.52","Kaposi's sarcoma of left lung"
"1191","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.2","Malignant neoplasm of middle lobe, bronchus or lung"
"1192","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.32","Malignant neoplasm of lower lobe, left bronchus or lung"
"1193","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.3","Malignant neoplasm of lower lobe, bronchus or lung"
"1194","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.30","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"1195","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.31","Malignant neoplasm of lower lobe, right bronchus or lung"
"1196","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.12","Malignant neoplasm of upper lobe, left bronchus or lung"
"1197","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.1","Malignant neoplasm of upper lobe, bronchus or lung"
"1198","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.10","Malignant neoplasm of upper lobe, unspecified bronchus or lung"
"1199","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.11","Malignant neoplasm of upper lobe, right bronchus or lung"
"1200","MONDO:0002806","bronchogenic carcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","owl:equivalentClass","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1201","MONDO:0002806","bronchogenic carcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","skos:exactMatch","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1202","MONDO:0002806","bronchogenic carcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","mydata:mdbxr","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1203","MONDO:0005233","non-small cell lung carcinoma (disease)",20,"mondo->snomed,transitive->NLM mappings->icd9","forward","owl:equivalentClass","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1204","MONDO:0005233","non-small cell lung carcinoma (disease)",20,"mondo->snomed,transitive->NLM mappings->icd9","forward","skos:exactMatch","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1205","MONDO:0005233","non-small cell lung carcinoma (disease)",20,"mondo->snomed,transitive->NLM mappings->icd9","forward","mydata:mdbxr","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1206","MONDO:0005097","squamous cell lung carcinoma",22,"mondo->snomed,transitive->NLM mappings->icd9","forward","owl:equivalentClass","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1207","MONDO:0005097","squamous cell lung carcinoma",22,"mondo->snomed,transitive->NLM mappings->icd9","forward","skos:exactMatch","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1208","MONDO:0005097","squamous cell lung carcinoma",22,"mondo->snomed,transitive->NLM mappings->icd9","forward","mydata:mdbxr","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1209","MONDO:0005061","lung adenocarcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","owl:equivalentClass","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1210","MONDO:0005061","lung adenocarcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","owl:equivalentClass","ICD9CM:199.1","Other malignant neoplasm without specification of site"
"1211","MONDO:0005061","lung adenocarcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","skos:exactMatch","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1212","MONDO:0005061","lung adenocarcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","skos:exactMatch","ICD9CM:199.1","Other malignant neoplasm without specification of site"
"1213","MONDO:0005061","lung adenocarcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","mydata:mdbxr","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
"1214","MONDO:0005061","lung adenocarcinoma",23,"mondo->snomed,transitive->NLM mappings->icd9","forward","mydata:mdbxr","ICD9CM:199.1","Other malignant neoplasm without specification of site"
"1215","MONDO:0005933","pulmonary blastoma",29,"mondo->snomed,transitive->NLM mappings->icd9","forward","owl:equivalentClass","ICD9CM:162.9","Malignant neoplasm of bronchus and lung, unspecified"
